date,RET,Mkt-RF,SMB,HML,RMW,CMA,RF
20091201,0.019057,0.012800,0.005500,-0.002700,0.002900,0.001400,0.000000
20091202,0.027076,0.001800,0.009900,-0.003000,0.000300,0.001800,0.000000
20091203,-0.007592,-0.008600,-0.002700,-0.003400,0.003500,0.000800,0.000000
20091204,-0.025430,0.007000,0.016600,0.007500,-0.003500,0.004300,0.000000
20091207,-0.024495,-0.001500,0.005200,-0.002700,0.004000,0.002600,0.000000
20091208,-0.000745,-0.009700,0.000200,-0.001300,-0.001500,-0.000200,0.000000
20091209,-0.020878,0.003200,-0.001900,0.000100,-0.000700,-0.000700,0.000000
20091210,0.030995,0.005000,-0.009200,-0.001000,0.005400,-0.002500,0.000000
20091211,-0.009086,0.004300,0.004200,0.004700,0.000800,0.002300,0.000000
20091214,-0.020648,0.008000,0.007200,0.003400,-0.001400,-0.006000,0.000000
20091215,-0.008753,-0.004800,0.002000,-0.005900,0.004800,-0.003300,0.000000
20091216,-0.014359,0.001900,0.005300,0.007300,-0.004600,0.000500,0.000000
20091217,-0.011296,-0.011800,0.001500,-0.003300,0.003400,-0.003100,0.000000
20091218,0.012371,0.006800,0.002300,0.002400,-0.006400,-0.005400,0.000000
20091221,0.033546,0.010300,0.002700,0.003300,0.000400,0.002100,0.000000
20091222,0.007230,0.004300,0.005500,-0.001000,-0.001000,0.004000,0.000000
20091223,0.038804,0.003600,0.008800,-0.003900,0.004400,-0.001600,0.000000
20091224,-0.003383,0.005100,-0.000700,0.002000,-0.001300,-0.000400,0.000000
20091228,0.006066,0.000800,-0.001800,-0.002800,0.001200,-0.001600,0.000000
20091229,0.000718,-0.000900,0.000600,-0.000800,-0.000800,0.000000,0.000000
20091230,-0.020945,0.000000,-0.000800,-0.000900,-0.002000,0.001900,0.000000
20091231,-0.014433,-0.009900,-0.001600,0.003200,-0.004300,0.001500,0.000000
20100104,-0.004609,0.016900,0.007500,0.011200,-0.002200,0.002100,0.000000
20100105,0.005900,0.003100,-0.003700,0.012200,-0.001100,0.001800,0.000000
20100106,-0.018116,0.001300,-0.001600,0.005200,-0.000300,0.002000,0.000000
20100107,-0.017013,0.004000,0.002400,0.009400,-0.006200,0.002300,0.000000
20100108,0.027077,0.003300,0.003400,0.000100,0.002500,-0.003800,0.000000
20100111,-0.024056,0.001300,-0.001500,-0.002100,0.000800,0.005800,0.000000
20100112,-0.022700,-0.010000,-0.003600,-0.013100,0.004900,-0.000500,0.000000
20100113,0.013820,0.008500,0.003200,0.003400,-0.003200,0.001000,0.000000
20100114,-0.013632,0.002400,0.002400,0.000500,-0.002600,-0.000300,0.000000
20100115,-0.001649,-0.011200,-0.002100,-0.004000,0.006100,-0.001300,0.000000
20100119,0.003697,0.012600,0.003900,-0.001600,-0.001700,0.000200,0.000000
20100120,-0.014341,-0.009800,-0.005400,0.002500,-0.005600,-0.001400,0.000000
20100121,0.006678,-0.017400,0.001300,-0.011500,0.000000,-0.004500,0.000000
20100122,-0.040989,-0.021400,0.004600,-0.008200,0.004900,0.000300,0.000000
20100125,-0.009223,0.003700,-0.002000,0.003400,0.000600,0.001000,0.000000
20100126,-0.006899,-0.004500,-0.002200,-0.004600,0.003700,-0.000600,0.000000
20100127,0.027369,0.005300,0.002300,0.001600,-0.009000,-0.000400,0.000000
20100128,0.026721,-0.011800,-0.005300,0.004600,-0.002400,0.000400,0.000000
20100129,-0.004919,-0.009700,-0.000700,-0.004500,-0.002100,0.002000,0.000000
20100201,-0.052149,0.013900,-0.001400,0.009100,-0.001400,0.006900,0.000000
20100202,-0.006309,0.012100,-0.003200,0.006600,0.001900,0.006900,0.000000
20100203,0.008297,-0.004900,0.000500,-0.003800,0.001800,-0.001400,0.000000
20100204,-0.026532,-0.031400,-0.003400,-0.011900,0.004000,-0.000400,0.000000
20100205,0.012506,0.002900,-0.000700,-0.000600,-0.005800,-0.001600,0.000000
20100208,-0.004770,-0.007900,-0.000500,-0.003600,0.001600,0.001600,0.000000
20100209,0.010271,0.013300,0.003500,0.005900,0.002600,0.004100,0.000000
20100210,-0.005677,-0.001700,0.002900,0.002900,-0.005100,-0.000300,0.000000
20100211,0.023262,0.011300,0.006600,0.000700,0.000800,-0.001600,0.000000
20100212,-0.003581,-0.000700,0.009500,0.001400,-0.001800,0.002800,0.000000
20100216,-0.017800,0.017500,-0.001300,0.010200,0.000100,0.000900,0.000000
20100217,-0.010380,0.004900,0.001600,0.001200,0.002500,-0.000600,0.000000
20100218,0.015218,0.006200,0.001100,0.000100,0.002900,-0.001400,0.000000
20100219,-0.004743,0.002800,0.000800,0.004800,-0.002700,-0.000200,0.000000
20100222,0.004170,-0.000500,0.000400,0.005700,-0.006600,-0.001300,0.000000
20100223,-0.006525,-0.012400,0.001300,-0.009400,0.002700,-0.000100,0.000000
20100224,0.021153,0.009400,-0.002600,0.005300,-0.002500,0.000200,0.000000
20100225,-0.012696,-0.001300,0.002800,0.002800,0.001000,-0.000300,0.000000
20100226,0.001692,0.001300,-0.004200,0.003900,0.000500,-0.000600,0.000000
20100301,0.051858,0.012000,0.011900,0.000700,0.000600,0.005300,0.000000
20100302,0.007949,0.003200,0.006400,0.001800,-0.001700,-0.000700,0.000000
20100303,0.002868,0.000900,0.001500,0.000900,0.001300,0.002800,0.000000
20100304,0.020971,0.003700,0.001400,0.002300,-0.000300,0.002500,0.000000
20100305,0.002957,0.014300,0.005000,0.006100,-0.001600,0.002700,0.000000
20100308,0.009309,0.000200,0.001100,0.002600,-0.002100,0.001000,0.000000
20100309,-0.009915,0.002100,0.002500,-0.001000,0.000100,0.000300,0.000000
20100310,0.013119,0.005300,0.001500,0.006900,-0.004600,0.003100,0.000000
20100311,0.023523,0.004300,-0.000700,-0.001100,-0.002300,0.001100,0.000000
20100312,-0.013176,-0.000200,0.000000,-0.002800,0.005000,-0.000700,0.000000
20100315,-0.005234,-0.000200,-0.003500,-0.004800,0.001800,-0.000600,0.000000
20100316,0.005033,0.007800,-0.000800,0.005900,-0.001400,0.001700,0.000000
20100317,-0.003415,0.005700,0.000600,0.003500,-0.001000,0.000600,0.000000
20100318,0.010812,-0.001000,-0.002700,-0.005700,0.000200,0.000800,0.000000
20100319,-0.018153,-0.006200,-0.006500,-0.006300,0.000200,-0.005000,0.000000
20100322,0.000921,0.006700,0.008500,0.000100,0.001800,0.001000,0.000000
20100323,-0.009274,0.008000,0.003900,0.003600,-0.000800,0.001100,0.000000
20100324,-0.009438,-0.006000,-0.005200,0.008200,-0.004100,0.000500,0.000000
20100325,0.052249,-0.002600,-0.005100,-0.002800,-0.000900,-0.000400,0.000000
20100326,0.002449,0.000600,-0.000600,0.003100,0.000100,0.001100,0.000000
20100329,0.000444,0.005900,-0.000100,0.001900,0.002900,0.001000,0.000000
20100330,0.010798,0.000400,0.002300,-0.004500,0.003600,-0.002200,0.000000
20100331,-0.005923,-0.003600,-0.004400,0.001500,-0.002300,-0.000800,0.000000
20100401,-0.029167,0.007500,0.001000,0.007900,0.001000,0.003700,0.000010
20100405,-0.002428,0.009500,0.011200,0.009200,-0.002600,0.003200,0.000010
20100406,0.030953,0.001900,0.003300,0.004600,-0.002800,-0.001300,0.000010
20100407,-0.005090,-0.004800,0.002200,0.002400,-0.000700,0.001900,0.000010
20100408,0.045155,0.003100,-0.002400,0.003900,-0.001500,0.002200,0.000010
20100409,-0.006385,0.006600,-0.001300,0.001700,0.003400,0.002000,0.000010
20100412,0.008139,0.002300,0.003200,0.000600,-0.000200,0.002300,0.000010
20100413,-0.007365,0.000700,0.001100,-0.000400,0.001100,0.000500,0.000010
20100414,0.029395,0.012400,0.010300,0.014100,-0.010300,0.005300,0.000010
20100415,0.010674,0.001100,0.005400,-0.000400,0.002600,-0.001800,0.000010
20100416,-0.025024,-0.015300,0.004800,-0.018300,0.010700,-0.002400,0.000010
20100419,0.001822,0.002800,-0.008800,-0.000900,-0.000900,0.002100,0.000010
20100420,0.012427,0.008800,0.007600,0.005600,-0.001700,-0.000500,0.000010
20100421,0.015465,-0.000600,0.007000,0.002000,0.004600,-0.001700,0.000010
20100422,0.024995,0.003700,0.008500,0.004900,-0.000300,0.001000,0.000010
20100423,-0.043041,0.007000,0.003900,0.005700,-0.000600,0.001400,0.000010
20100426,0.024229,-0.004300,0.003500,-0.003100,0.006900,0.003000,0.000010
20100427,-0.034600,-0.023400,-0.000400,-0.014100,0.005100,-0.006600,0.000010
20100428,-0.018800,0.005600,-0.006000,0.007400,-0.005800,0.003300,0.000010
20100429,0.017079,0.013400,0.005900,0.004600,-0.002300,0.004600,0.000010
20100430,-0.032668,-0.017200,-0.010800,-0.009200,0.003700,-0.005400,0.000010
20100503,0.002845,0.013600,0.007700,0.006100,-0.001800,0.003600,0.000010
20100504,-0.055713,-0.025000,-0.006400,-0.009000,0.002400,-0.002000,0.000010
20100505,0.008473,-0.007500,-0.008200,-0.006300,0.000000,-0.004900,0.000010
20100506,-0.016956,-0.032700,-0.003600,-0.009000,0.008600,-0.003200,0.000010
20100507,-0.028980,-0.017500,-0.013700,-0.004800,0.001500,-0.001600,0.000010
20100510,0.050488,0.044700,0.010500,0.011700,-0.005000,0.001700,0.000010
20100511,-0.006322,-0.001700,0.011300,-0.001500,-0.000700,0.000400,0.000010
20100512,0.026138,0.016300,0.014500,0.001900,0.000900,0.002200,0.000010
20100513,-0.017928,-0.011200,0.003300,-0.003000,0.001300,-0.001600,0.000010
20100514,-0.022340,-0.019200,-0.003500,-0.007600,0.003700,-0.002700,0.000010
20100517,0.002933,0.001100,0.000100,-0.005600,0.001400,0.001500,0.000010
20100518,-0.020402,-0.014100,-0.003100,-0.009600,0.006200,-0.002900,0.000010
20100519,-0.013383,-0.006300,-0.009000,0.000300,-0.002500,0.001500,0.000010
20100520,-0.039168,-0.039900,-0.010400,-0.011600,0.005300,-0.003100,0.000010
20100521,0.025144,0.014400,-0.002100,0.015800,-0.007300,0.001000,0.000010
20100524,-0.004889,-0.011900,0.002200,-0.009100,0.006800,-0.001000,0.000010
20100525,0.022437,-0.000300,-0.004100,0.005400,-0.004900,0.001600,0.000010
20100526,-0.013215,-0.003500,0.009200,0.003800,-0.002300,0.001400,0.000010
20100527,0.028326,0.034500,0.008400,0.016100,-0.003700,0.007200,0.000010
20100528,-0.009787,-0.011800,0.000100,-0.006300,0.003000,-0.000100,0.000010
20100601,-0.017695,-0.018900,-0.013200,-0.015700,0.000200,-0.002900,0.000010
20100602,0.024911,0.026300,0.002900,0.004300,-0.002900,0.000300,0.000010
20100603,0.019397,0.005400,0.006400,-0.002800,0.002900,-0.002500,0.000010
20100604,-0.046521,-0.036200,-0.012800,-0.007000,0.001300,-0.002600,0.000010
20100607,-0.006190,-0.015200,-0.011700,-0.010600,0.005100,-0.006700,0.000010
20100608,-0.026022,0.009000,-0.014200,0.001700,-0.002500,0.002200,0.000010
20100609,-0.007784,-0.004600,0.007300,-0.001700,0.004500,0.002500,0.000010
20100610,0.044949,0.029500,0.004800,0.009000,0.001300,0.003700,0.000010
20100611,-0.001461,0.006200,0.009200,0.000600,-0.001300,0.000600,0.000010
20100614,0.006503,-0.000600,0.006400,0.000100,0.002500,0.002400,0.000010
20100615,0.024307,0.023600,0.002000,0.009100,-0.002800,0.001000,0.000010
20100616,0.000473,-0.001100,-0.002600,-0.003200,0.000400,-0.003300,0.000010
20100617,-0.007959,0.000800,-0.002200,-0.004600,-0.002400,-0.000500,0.000010
20100618,-0.000477,0.001300,0.000100,0.002400,-0.002100,-0.001500,0.000010
20100621,-0.026067,-0.004700,-0.005500,0.000000,0.001600,0.001100,0.000010
20100622,-0.001983,-0.016300,-0.004700,-0.007500,-0.002600,-0.003000,0.000010
20100623,-0.007007,-0.002900,-0.000100,0.002300,-0.001900,0.000200,0.000010
20100624,-0.025690,-0.016500,-0.000200,-0.008900,-0.000400,-0.002100,0.000010
20100625,0.022564,0.004800,0.012300,0.010300,-0.011500,-0.002500,0.000010
20100628,-0.026446,-0.002300,-0.001100,-0.007200,0.003100,0.000300,0.000010
20100629,-0.078014,-0.032300,-0.007800,-0.012800,0.004600,-0.002200,0.000010
20100630,0.005985,-0.009800,0.000000,-0.003600,0.000300,-0.000200,0.000010
20100701,0.015559,-0.004000,-0.003700,-0.004300,0.004700,0.001600,0.000010
20100702,-0.016402,-0.005000,-0.003200,-0.004300,0.001400,-0.003600,0.000010
20100706,0.008430,0.003300,-0.019500,0.000800,0.000300,-0.004600,0.000010
20100707,0.030620,0.031700,0.000400,0.004500,-0.007400,0.009000,0.000010
20100708,0.024597,0.010000,0.005500,0.000000,0.000700,0.001100,0.000010
20100709,0.008949,0.008100,0.006700,0.005800,-0.006300,0.004900,0.000010
20100712,0.019188,-0.001100,-0.011700,0.000500,0.003000,-0.001400,0.000010
20100713,0.034641,0.017600,0.016100,0.006500,-0.006600,0.009400,0.000010
20100714,-0.002831,-0.000400,-0.002000,-0.007600,0.005100,-0.003000,0.000010
20100715,-0.010057,0.000200,-0.008600,-0.001000,0.003300,-0.000700,0.000010
20100716,-0.029248,-0.029400,-0.006200,-0.009600,0.009700,-0.007000,0.000010
20100719,0.012237,0.005400,-0.002000,-0.001900,0.000300,0.002100,0.000010
20100720,0.001334,0.012300,0.006000,0.001400,-0.000400,0.005000,0.000010
20100721,-0.022231,-0.013000,-0.003800,-0.004200,0.002800,-0.000500,0.000010
20100722,0.022481,0.023700,0.012500,0.005400,-0.007700,0.007400,0.000010
20100723,-0.009994,0.010500,0.014000,-0.002300,-0.002600,0.004800,0.000010
20100726,-0.003954,0.012300,0.008900,0.001100,-0.005200,0.002500,0.000010
20100727,-0.010726,-0.002300,-0.003000,0.003500,0.004300,-0.003400,0.000010
20100728,0.000000,-0.008200,-0.008700,-0.000300,0.003700,-0.002700,0.000010
20100729,-0.002305,-0.003600,0.004100,0.006700,-0.002000,-0.001100,0.000010
20100730,0.008814,0.000600,0.000600,-0.002200,-0.000400,0.000400,0.000010
20100802,0.018492,0.020800,-0.005300,0.001500,-0.003500,0.003700,0.000010
20100803,0.019572,-0.005500,-0.003700,-0.005100,0.001800,-0.006100,0.000010
20100804,0.042150,0.007400,0.003600,-0.001000,-0.002900,0.002000,0.000010
20100805,0.001960,-0.002200,-0.008400,0.001300,0.000400,0.001400,0.000010
20100806,0.003833,-0.003600,-0.002000,-0.003500,0.001000,-0.002400,0.000010
20100809,0.003974,0.006200,0.006100,0.000500,-0.001600,0.000100,0.000010
20100810,0.009082,-0.007900,-0.012500,-0.002100,0.003500,-0.002600,0.000010
20100811,-0.031615,-0.029100,-0.010700,-0.006500,0.010500,-0.005700,0.000010
20100812,0.005322,-0.005000,0.000200,-0.000500,0.005400,-0.001800,0.000010
20100813,-0.014776,-0.004700,-0.007800,0.002400,-0.001700,-0.000300,0.000010
20100816,0.011067,0.001000,0.008800,-0.002000,-0.000600,0.000800,0.000010
20100817,0.022131,0.013100,0.005000,-0.001800,-0.002800,0.001600,0.000010
20100818,0.006131,0.002100,0.000800,0.000700,0.000400,0.003400,0.000010
20100819,-0.016043,-0.017400,-0.008600,-0.004200,0.003800,-0.004200,0.000010
20100820,0.001489,-0.002800,0.002300,-0.002300,-0.001100,-0.001800,0.000010
20100823,-0.009080,-0.005000,-0.009000,-0.004400,0.002600,-0.004100,0.000010
20100824,-0.016351,-0.014800,0.001600,0.001400,0.001600,-0.001300,0.000010
20100825,0.018630,0.004500,0.010100,0.000000,-0.002000,0.000100,0.000010
20100826,-0.015688,-0.007600,-0.000900,-0.002600,0.001300,-0.001600,0.000010
20100827,0.014256,0.018200,0.009400,0.003700,-0.009300,0.002200,0.000010
20100830,-0.022505,-0.015400,-0.008300,-0.004000,0.003600,-0.003300,0.000010
20100831,0.008401,0.000100,-0.001900,0.007700,-0.004700,0.002600,0.000010
20100901,0.061363,0.030500,0.007000,0.004700,-0.003200,0.004200,0.000010
20100902,0.020530,0.009700,0.002300,-0.003100,-0.001000,0.005200,0.000010
20100903,0.026477,0.013500,0.003600,0.002000,-0.002500,0.001900,0.000010
20100907,-0.011312,-0.012300,-0.008600,-0.007400,0.004700,-0.005200,0.000010
20100908,0.013992,0.006500,0.000500,0.001700,-0.003500,0.000000,0.000010
20100909,0.008912,0.004400,-0.004000,0.005500,0.000100,0.000200,0.000010
20100910,0.014674,0.004500,-0.000800,-0.001300,0.001700,-0.000100,0.000010
20100913,0.018464,0.013000,0.011500,0.002100,-0.003600,0.003100,0.000010
20100914,0.004687,-0.000600,-0.002900,-0.005200,0.002400,-0.001300,0.000010
20100915,-0.002058,0.003600,0.001000,-0.002300,0.002100,-0.002900,0.000010
20100916,0.018426,-0.000700,-0.005500,-0.006900,0.002200,-0.002400,0.000010
20100917,0.001316,0.001500,0.005500,-0.005800,0.001900,-0.002200,0.000010
20100920,0.020090,0.016000,0.011300,0.002300,-0.002500,0.003400,0.000010
20100921,-0.003799,-0.003100,-0.003100,-0.003200,0.000700,-0.002800,0.000010
20100922,0.007298,-0.005200,-0.005800,-0.005300,0.006100,-0.001900,0.000010
20100923,0.006718,-0.007800,-0.001600,-0.006800,0.002500,-0.001700,0.000010
20100924,0.051554,0.021900,0.009600,0.004800,-0.006900,0.005200,0.000010
20100927,-0.008461,-0.004600,0.001900,-0.004500,0.001600,-0.000800,0.000010
20100928,0.002071,0.005800,0.005300,0.001000,-0.002200,0.002300,0.000010
20100929,-0.004446,-0.001700,0.006500,-0.002500,-0.001000,0.000500,0.000010
20100930,-0.012139,-0.002600,0.001000,0.002900,-0.001100,-0.000100,0.000010
20101001,-0.021329,0.004300,0.000300,0.002100,0.000500,0.002800,0.000010
20101004,0.010930,-0.008800,-0.007300,-0.000700,0.000300,0.000200,0.000010
20101005,0.035266,0.021100,0.007700,0.001500,-0.002300,0.001200,0.000010
20101006,-0.034003,-0.001000,-0.003900,0.004700,0.002000,0.001900,0.000010
20101007,0.005599,-0.001600,0.000600,-0.002800,0.000000,0.000200,0.000010
20101008,-0.004607,0.007400,0.008600,-0.001300,-0.003300,0.004000,0.000010
20101011,-0.016201,0.000400,0.000400,-0.002200,0.003500,0.000100,0.000010
20101012,0.022545,0.003900,0.000100,0.001800,-0.001600,0.000300,0.000010
20101013,-0.008372,0.007800,0.008300,-0.003600,-0.000600,-0.000600,0.000010
20101014,0.002320,-0.003800,0.002900,-0.004100,0.002500,-0.001800,0.000010
20101015,0.058574,0.001800,-0.001700,-0.012800,0.006000,-0.006400,0.000010
20101018,-0.006560,0.006900,0.001300,0.008600,-0.002300,0.001800,0.000010
20101019,-0.029897,-0.016700,-0.007200,0.002600,0.002400,-0.001600,0.000010
20101020,0.000000,0.010600,0.001000,0.000900,0.001500,0.003000,0.000010
20101021,0.039705,0.001100,-0.005600,-0.005100,0.004900,-0.002100,0.000010
20101022,0.025217,0.002900,0.004400,-0.004300,-0.002100,-0.002500,0.000010
20101025,-0.000769,0.003100,0.004200,-0.005300,-0.000800,-0.000500,0.000010
20101026,0.005621,0.000200,-0.000100,-0.001800,0.003200,-0.001400,0.000010
20101027,-0.014357,-0.002400,-0.002400,-0.002200,-0.004100,-0.001100,0.000010
20101028,-0.004000,0.000800,-0.005900,-0.000600,0.001500,-0.001900,0.000010
20101029,-0.009650,0.000700,0.003000,-0.001100,0.001200,0.001500,0.000010
20101101,-0.016038,-0.000100,-0.006700,-0.002000,0.002600,0.000100,0.000010
20101102,0.012486,0.009000,0.012600,-0.001700,0.001000,0.000900,0.000010
20101103,0.023449,0.003800,-0.000500,0.001700,-0.001600,0.001400,0.000010
20101104,0.002730,0.019400,0.005000,0.010500,-0.008300,0.008800,0.000010
20101105,0.010892,0.004100,-0.000400,0.006800,-0.003400,0.004900,0.000010
20101108,0.007144,-0.001200,0.004300,-0.004800,0.002500,-0.001400,0.000010
20101109,-0.010001,-0.007800,-0.004600,-0.004900,0.007200,-0.002000,0.000010
20101110,0.017971,0.005300,0.006500,0.005500,-0.004100,0.003700,0.000010
20101111,-0.017077,-0.003500,-0.000400,-0.000800,0.001700,0.002000,0.000010
20101112,-0.027528,-0.012900,-0.004700,-0.000600,0.001900,-0.000500,0.000010
20101115,-0.040922,-0.000900,0.002300,0.003200,-0.000300,0.001600,0.000010
20101116,-0.007048,-0.015800,-0.003400,-0.001500,0.003500,-0.001400,0.000010
20101117,0.003613,0.000700,0.003000,-0.002900,0.001800,0.002400,0.000010
20101118,0.036754,0.015700,0.003100,-0.003000,-0.002800,-0.000700,0.000010
20101119,0.003959,0.003100,0.001600,-0.001800,-0.001200,0.001300,0.000010
20101122,0.033794,-0.000200,0.005100,-0.009400,0.001300,-0.003100,0.000010
20101123,-0.012853,-0.013800,0.005000,-0.002800,0.003800,-0.003800,0.000010
20101124,0.053805,0.015900,0.006200,0.000300,-0.003600,0.002200,0.000010
20101126,0.001410,-0.006700,0.002700,-0.003500,0.002100,-0.000900,0.000010
20101129,0.011211,-0.001300,0.000600,0.004200,-0.001300,0.001200,0.000010
20101130,-0.022787,-0.005900,-0.002100,-0.000200,-0.000100,0.000400,0.000010
20101201,0.006556,0.021200,-0.001100,0.000100,-0.004300,0.004000,0.000010
20101202,-0.000113,0.012300,-0.002600,0.006600,-0.004600,0.007300,0.000010
20101203,-0.004815,0.003500,0.003700,0.000500,-0.001100,0.002500,0.000010
20101206,0.013490,-0.000300,0.007400,-0.000500,-0.001200,0.001600,0.000010
20101207,-0.007189,0.001000,0.003600,0.000000,-0.000200,-0.000900,0.000010
20101208,-0.002715,0.003200,-0.004500,0.006200,-0.003100,0.001900,0.000010
20101209,-0.008168,0.004200,0.000500,0.006500,-0.004000,0.005100,0.000010
20101210,0.004404,0.006700,0.004500,0.002400,-0.002200,0.001700,0.000010
20101213,-0.007801,-0.000800,-0.005700,0.000800,-0.001800,-0.000700,0.000010
20101214,-0.001779,0.000900,-0.000600,-0.001100,0.003500,-0.000700,0.000010
20101215,0.009371,-0.004900,0.001300,-0.005400,0.002100,-0.001100,0.000010
20101216,0.014068,0.007000,0.004200,-0.001100,-0.002400,0.000300,0.000010
20101217,-0.002584,0.001500,0.001600,-0.001300,-0.003200,0.002500,0.000010
20101220,0.032154,0.002300,0.000500,0.003300,-0.002900,0.001800,0.000010
20101221,0.007966,0.006800,0.003900,0.007400,-0.005600,0.002900,0.000010
20101222,0.000054,0.002900,-0.003300,0.008200,-0.002100,0.002100,0.000010
20101223,-0.011745,-0.001600,0.000400,-0.003200,0.001800,-0.001700,0.000010
